vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,rate_code,store_and_fwd_flag,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount,pickup_location_id,dropoff_location_id
1,2018-03-21T23:08:45,2018-03-21T23:17:28,2,2.1,1,N,1,9,0.5,0.5,2.05,0,0.3,12.35,163,170
1,2018-01-21T00:06:07,2018-01-21T00:13:32,1,2.1,1,N,1,9,0.5,0.5,2.05,0,0.3,12.35,236,140
1,2018-10-18T22:22:20,2018-10-18T22:33:47,2,1.6,1,N,1,9,0.5,0.5,2.05,0,0.3,12.35,90,79
1,2018-02-05T20:12:25,2018-02-05T20:22:05,1,2,1,N,1,9,0.5,0.5,2.05,0,0.3,12.35,161,113
1,2018-10-16T22:55:32,2018-10-16T23:04:54,2,1.9,1,N,1,9,0.5,0.5,2.05,0,0.3,12.35,249,246
2,2018-05-10T18:56:41,2018-05-10T19:08:00,2,1.33,1,N,1,9,1,0.5,2.16,0,0.3,12.96,90,170
2,2018-06-18T19:47:41,2018-06-18T19:59:08,1,1.48,1,N,1,9,1,0.5,2.16,0,0.3,12.96,79,249
2,2018-06-20T10:57:15,2018-06-20T11:08:57,1,1.42,1,N,1,9,0,0.5,2.45,0,0.3,12.25,140,162
2,2018-07-19T11:50:29,2018-07-19T12:02:03,1,1.51,1,N,1,9,0,0.5,2.45,0,0.3,12.25,231,148
1,2018-01-24T18:52:31,2018-01-24T19:04:32,1,1.2,1,N,1,9,1,0.5,2.15,0,0.3,12.95,79,249
1,2018-11-13T10:45:48,2018-11-13T10:53:38,1,0.6,1,N,1,6.5,0,0.5,1.8,0,0.3,9.1,161,161
2,2018-08-03T11:16:12,2018-08-03T11:24:18,1,0.79,1,N,1,6.5,0,0.5,2.19,0,0.3,9.49,161,100
2,2018-01-09T21:07:52,2018-01-09T21:14:08,1,1.33,1,N,1,6.5,0.5,0.5,1.17,0,0.3,8.97,237,142
1,2018-12-02T09:41:31,2018-12-02T09:46:43,1,1.6,1,N,1,6.5,0,0.5,1.8,0,0.3,9.1,114,90
2,2018-08-23T08:35:12,2018-08-23T08:41:38,5,1.27,1,N,1,6.5,0,0.5,1.82,0,0.3,9.12,68,50
1,2018-08-31T08:05:10,2018-08-31T08:12:14,1,1,1,N,2,6.5,0,0.5,0,0,0.3,7.3,162,100
2,2018-08-15T08:31:32,2018-08-15T08:39:41,1,0.85,1,N,2,6.5,0,0.5,0,0,0.3,7.3,237,140
1,2018-03-18T12:14:20,2018-03-18T12:19:52,1,1.3,1,N,2,6.5,0,0.5,0,0,0.3,7.3,140,43
2,2018-05-08T19:11:28,2018-05-08T19:17:00,1,1.42,1,N,2,6.5,1,0.5,0,0,0.3,8.3,48,142
2,2018-02-16T01:35:46,2018-02-16T01:41:00,1,1.19,1,N,2,6.5,0.5,0.5,0,0,0.3,7.8,142,239
2,2018-08-24T11:18:03,2018-08-24T11:26:06,2,1.02,1,N,2,6.5,0,0.5,0,0,0.3,7.3,186,249
2,2018-11-19T09:21:01,2018-11-19T09:28:07,2,0.86,1,N,2,6.5,0,0.5,0,0,0.3,7.3,263,237
2,2018-02-12T07:52:28,2018-02-12T07:59:18,1,0.98,1,N,2,6.5,0,0.5,0,0,0.3,7.3,237,236
2,2018-03-28T13:35:00,2018-03-28T13:42:08,3,0.88,1,N,2,6.5,0,0.5,0,0,0.3,7.3,237,163
1,2018-01-03T17:53:52,2018-01-03T18:01:40,1,0.8,1,N,2,6.5,1,0.5,0,0,0.3,8.3,170,186
2,2018-11-14T16:59:59,2018-11-14T17:07:24,2,0.85,1,N,1,6.5,1,0.5,1.66,0,0.3,9.96,262,141
2,2018-09-17T19:34:15,2018-09-17T19:41:08,5,1.05,1,N,1,6.5,1,0.5,1.66,0,0.3,9.96,140,262
2,2018-02-17T22:04:51,2018-02-17T22:11:29,1,1.13,1,N,1,6.5,0.5,0.5,1.56,0,0.3,9.36,229,237
2,2018-10-26T20:17:43,2018-10-26T20:24:13,1,1.26,1,N,1,6.5,0.5,0.5,1.56,0,0.3,9.36,162,141
2,2018-01-07T00:34:32,2018-01-07T00:41:21,6,1.04,1,N,1,6.5,0.5,0.5,1.56,0,0.3,9.36,161,233
2,2018-03-01T15:23:10,2018-03-01T15:30:04,2,1.02,1,N,1,6.5,0,0.5,1,0,0.3,8.3,237,142
2,2018-03-25T11:54:39,2018-03-25T12:00:56,6,1.34,1,N,1,6.5,0,0.5,1,0,0.3,8.3,107,161
2,2018-06-23T16:27:55,2018-06-23T16:34:12,1,1.05,1,N,1,6.5,0,0.5,1,0,0.3,8.3,107,4
2,2018-04-11T08:03:48,2018-04-11T08:11:22,1,0.55,1,N,1,6.5,0,0.5,1.46,0,0.3,8.76,100,170
2,2018-04-05T07:12:05,2018-04-05T07:19:49,1,0.99,1,N,1,6.5,0,0.5,1.46,0,0.3,8.76,170,163
2,2018-04-07T19:21:12,2018-04-07T19:26:46,2,1.17,1,N,1,6.5,0,0.5,1.46,0,0.3,8.76,262,141
1,2018-10-21T02:47:11,2018-10-21T02:51:47,1,1.3,1,N,1,6.5,0.5,0.5,1.55,0,0.3,9.35,90,48
1,2018-08-06T08:31:40,2018-08-06T08:34:33,2,0.2,1,N,1,4,0,0.5,0.96,0,0.3,5.76,140,140
2,2018-03-11T04:08:32,2018-03-11T04:11:09,1,0.49,1,N,1,4,0.5,0.5,1.32,0,0.3,6.62,141,141
2,2018-04-07T11:05:06,2018-04-07T11:07:29,1,0.58,1,N,1,4,0,0.5,0.96,0,0.3,5.76,236,237
1,2018-05-11T08:47:07,2018-05-11T08:49:57,1,0.4,1,N,1,4,0,0.5,1.4,0,0.3,6.2,229,162
2,2018-07-29T16:55:52,2018-07-29T16:58:25,1,0.58,1,N,1,4,0,0.5,0.96,0,0.3,5.76,142,142
2,2018-03-17T15:58:46,2018-03-17T16:01:43,1,0.37,1,N,1,4,0,0.5,0.96,0,0.3,5.76,48,48
2,2018-07-25T23:58:22,2018-07-26T00:01:59,4,0.48,1,N,1,4,0.5,0.5,0,0,0.3,5.3,68,246
2,2018-01-29T09:03:44,2018-01-29T09:06:47,1,0.42,1,N,2,4,0,0.5,0,0,0.3,4.8,236,263
1,2018-12-15T00:15:22,2018-12-15T00:17:53,1,0.4,1,N,2,4,0.5,0.5,0,0,0.3,5.3,264,264
2,2018-07-21T18:14:19,2018-07-21T18:15:56,1,0.66,1,N,2,4,0,0.5,0,0,0.3,4.8,140,237
1,2018-08-01T20:44:27,2018-08-01T20:47:26,1,0.4,1,N,2,4,0.5,0.5,0,0,0.3,5.3,43,142
2,2018-01-06T17:44:34,2018-01-06T17:47:01,6,0.45,1,N,2,4,0,0.5,0,0,0.3,4.8,238,238
2,2018-04-02T16:57:23,2018-04-02T17:00:18,1,0.58,1,N,1,4,1,0.5,0,0,0.3,5.8,141,141
1,2018-03-13T23:39:10,2018-03-13T23:40:35,1,0.5,1,N,2,4,0.5,0.5,0,0,0.3,5.3,75,74
1,2018-06-03T00:05:49,2018-06-03T00:07:49,1,0.7,1,N,2,4,0.5,0.5,0,0,0.3,5.3,141,141
2,2018-03-02T14:37:15,2018-03-02T14:40:29,1,0.47,1,N,2,4,0,0.5,0,0,0.3,4.8,239,239
2,2018-03-14T19:13:25,2018-03-14T19:16:15,1,0.54,1,N,1,4,1,0.5,1.16,0,0.3,6.96,236,141
2,2018-12-09T03:10:15,2018-12-09T03:13:07,2,0.4,1,N,1,4,0.5,0.5,1.06,0,0.3,6.36,144,231
2,2018-05-24T17:43:31,2018-05-24T17:45:58,1,0.56,1,N,1,4,1,0.5,1.45,0,0.3,7.25,237,236
1,2018-11-08T15:58:08,2018-11-08T16:32:42,1,2.5,1,N,1,20.5,0,0.5,4.25,0,0.3,25.55,142,237
2,2018-03-12T13:56:19,2018-03-12T14:21:43,2,4.42,1,N,1,20.5,0,0.5,4.26,0,0.3,25.56,48,236
2,2018-09-06T12:56:24,2018-09-06T13:31:40,1,1.91,1,N,2,20.5,0,0.5,0,0,0.3,21.3,68,161
1,2018-03-19T09:50:18,2018-03-19T10:22:18,1,3.9,1,N,2,20.5,0,0.5,0,0,0.3,21.3,145,48
2,2018-09-15T16:27:29,2018-09-15T16:56:45,1,4.42,1,N,2,20.5,0,0.5,0,0,0.3,21.3,48,13
2,2018-10-18T21:19:33,2018-10-18T21:45:20,2,3.36,1,N,1,18,0.5,0.5,3.86,0,0.3,23.16,161,79
1,2018-03-31T16:43:04,2018-03-31T17:24:05,4,4.5,1,N,2,18,0,0.5,0,0,0.3,18.8,144,233
2,2018-01-10T01:33:07,2018-01-10T01:50:20,1,5.83,1,N,1,18,0.5,0.5,2,0,0.3,21.3,234,41
2,2018-10-02T08:57:28,2018-10-02T09:18:44,6,4.5,1,N,1,18,0,0.5,1,0,0.3,19.8,107,87
2,2018-01-16T10:16:18,2018-01-16T10:40:34,2,4.26,1,N,1,18,0,0.5,1,0,0.3,19.8,107,239
2,2018-02-28T18:35:06,2018-02-28T18:57:24,1,3.46,1,N,1,15.5,1,0.5,2.5,0,0.3,19.8,229,158
1,2018-03-15T09:06:58,2018-03-15T09:31:35,1,1.7,1,N,1,15.5,0,0.5,4.05,0,0.3,20.35,107,100
2,2018-01-25T14:23:37,2018-01-25T14:45:07,6,2.93,1,N,1,15.5,0,0.5,3.26,0,0.3,19.56,142,158
2,2018-03-22T23:39:02,2018-03-22T23:56:54,5,3.61,1,N,2,15.5,0.5,0.5,0,0,0.3,16.8,166,244
1,2018-10-29T17:15:02,2018-10-29T17:36:43,1,2.9,1,N,1,15.5,1,0.5,1,0,0.3,18.3,236,164
1,2018-06-11T08:09:40,2018-06-11T08:27:15,1,2.7,1,N,1,13,0,0.5,2.75,0,0.3,16.55,186,231
1,2018-06-16T15:04:44,2018-06-16T15:22:50,1,2.4,1,N,1,13,0,0.5,2.75,0,0.3,16.55,79,88
2,2018-09-19T23:25:25,2018-09-19T23:38:35,2,3.67,1,N,1,13,0.5,0.5,2.86,0,0.3,17.16,114,88
2,2018-03-24T01:42:51,2018-03-24T01:58:58,2,2.6,1,N,1,13,0.5,0.5,2.86,0,0.3,17.16,164,148
4,2018-09-22T22:11:49,2018-09-22T22:29:19,1,2.65,1,N,2,13,0.5,0.5,0,0,0.3,14.3,79,237
2,2018-06-16T17:23:24,2018-06-16T17:35:00,6,3.33,1,N,2,13,0,0.5,0,0,0.3,13.8,48,238
2,2018-10-13T16:31:20,2018-10-13T16:48:29,1,2.41,1,N,2,13,0,0.5,0,0,0.3,13.8,170,141
2,2018-10-08T17:03:19,2018-10-08T17:21:13,6,2.24,1,N,2,13,0,0.5,0,0,0.3,13.8,186,229
2,2018-01-12T05:28:00,2018-01-12T05:37:16,6,3.08,1,N,1,10.5,0.5,0.5,8.8,0,0.3,20.6,100,236
1,2018-11-03T13:50:35,2018-11-03T14:03:50,1,1.8,1,N,1,10.5,0,0.5,0.5,0,0.3,11.8,229,263
1,2018-02-27T22:47:09,2018-02-27T23:00:23,1,2.3,1,N,1,10.5,0.5,0.5,2.35,0,0.3,14.15,144,170
1,2018-09-05T22:29:13,2018-09-05T22:40:36,0,2.7,1,N,1,10.5,0.5,0.5,2.35,0,0.3,14.15,90,87
4,2018-09-17T14:01:47,2018-09-17T14:16:17,1,1.69,1,N,2,10.5,0,0.5,0,0,0.3,11.3,237,238
2,2018-03-19T02:34:06,2018-03-20T02:09:59,2,2.99,1,N,2,10.5,0.5,0.5,0,0,0.3,11.8,114,48
2,2018-03-13T20:02:50,2018-03-13T20:14:45,1,2.38,1,N,2,10.5,0.5,0.5,0,0,0.3,11.8,164,143
2,2018-01-03T18:45:29,2018-01-04T18:39:24,1,1.56,1,N,2,10.5,1,0.5,0,0,0.3,12.3,163,230
2,2018-06-06T16:33:46,2018-06-06T16:49:20,1,1.44,1,N,2,10.5,1,0.5,0,0,0.3,12.3,170,161
1,2018-12-15T01:22:14,2018-12-15T01:35:20,1,2.1,1,N,1,10.5,0.5,0.5,1,0,0.3,12.8,232,234
2,2018-12-02T02:09:59,2018-12-02T02:26:18,5,1.41,1,N,1,10.5,0.5,0.5,2.36,0,0.3,14.16,68,249
1,2018-07-17T10:19:19,2018-07-17T10:34:08,1,1.6,1,N,1,10.5,0,0.5,2.26,0,0.3,13.56,43,236
2,2018-11-28T12:22:00,2018-11-28T12:36:32,1,1.58,1,N,1,10.5,0,0.5,2.26,0,0.3,13.56,262,236
1,2018-10-23T22:40:11,2018-10-23T22:48:35,1,1.6,1,N,1,8,0.5,0.5,2.75,0,0.3,12.05,230,90
2,2018-03-11T10:33:59,2018-03-11T10:42:34,3,1.56,1,N,1,8,0,0.5,2.64,0,0.3,11.44,162,234
2,2018-08-22T07:24:20,2018-08-22T07:33:11,3,1.69,1,N,1,8,0,0.5,1.32,0,0.3,10.12,237,43
2,2018-05-18T17:24:38,2018-05-18T17:32:35,1,1.89,1,N,2,8,1,0.5,0,0,0.3,9.8,141,75
2,2018-03-20T17:20:04,2018-03-20T17:29:35,5,1.64,1,N,2,8,1,0.5,0,0,0.3,9.8,239,163
1,2018-11-11T14:42:53,2018-11-11T14:53:21,2,0.9,1,N,2,8,0,0.5,0,0,0.3,8.8,107,234
2,2018-12-14T15:07:49,2018-12-14T15:17:55,1,1.2,1,N,2,8,0,0.5,0,0,0.3,8.8,161,237
2,2018-03-11T01:26:59,2018-03-11T01:34:44,1,1.79,1,N,2,8,0.5,0.5,0,0,0.3,9.3,249,170
2,2018-01-04T20:29:00,2018-01-04T20:37:55,1,1.54,1,N,2,8,0.5,0.5,0,0,0.3,9.3,239,50
1,2018-05-03T07:40:15,2018-05-03T07:50:13,1,1.1,1,N,2,8,0,0.5,0,0,0.3,8.8,141,236
1,2018-04-06T12:11:54,2018-04-06T12:21:58,1,1.1,1,N,2,8,0,0.5,0,0,0.3,8.8,100,233
1,2018-05-13T15:27:31,2018-05-13T15:36:14,1,1.4,1,N,2,8,0,0.5,0,0,0.3,8.8,87,231
2,2018-03-23T10:16:23,2018-03-23T10:24:55,1,1.38,1,N,2,8,0,0.5,0,0,0.3,8.8,163,236
1,2018-03-13T11:45:25,2018-03-13T11:55:40,1,1,1,N,2,8,0,0.5,0,0,0.3,8.8,137,186
2,2018-07-09T12:45:32,2018-07-09T12:54:39,4,1.56,1,N,2,8,0,0.5,0,0,0.3,8.8,162,234
2,2018-01-12T13:34:28,2018-01-12T13:43:21,1,1.26,1,N,1,8,0,0.5,1.5,0,0.3,10.3,239,142
2,2018-02-15T22:49:29,2018-02-15T22:57:43,4,1.67,1,N,1,8,0.5,0.5,1.5,0,0.3,10.8,161,113
2,2018-03-02T02:42:28,2018-03-02T02:50:36,1,1.55,1,N,1,8,0.5,0.5,1.86,0,0.3,11.16,144,224
2,2018-01-21T20:51:06,2018-01-21T20:58:55,5,1.53,1,N,1,8,0.5,0.5,1.86,0,0.3,11.16,238,263
2,2018-02-25T20:40:28,2018-02-25T20:48:31,1,1.49,1,N,1,8,0.5,0.5,1.86,0,0.3,11.16,234,224
2,2018-01-14T21:28:00,2018-01-14T21:37:36,1,1.39,1,N,1,8,0.5,0.5,1.86,0,0.3,11.16,113,158
2,2018-04-19T10:57:28,2018-04-19T11:07:21,1,1.15,1,N,1,8,0,0.5,1.76,0,0.3,10.56,79,125
1,2018-11-08T13:39:14,2018-11-08T13:48:45,1,1.3,1,N,1,8,0,0.5,1.76,0,0.3,10.56,234,211
1,2018-09-08T19:45:43,2018-09-08T19:55:30,1,1.8,1,Y,1,8,0,0.5,1.2,0,0.3,10,162,140
1,2018-03-08T17:03:20,2018-03-08T17:12:59,1,1.1,1,N,1,8,1,0.5,1.95,0,0.3,11.75,90,107
1,2018-05-27T00:22:59,2018-05-27T00:28:50,1,2.1,1,Y,1,8,0.5,0.5,1.85,0,0.3,11.15,148,256
1,2018-06-22T02:02:28,2018-06-22T02:12:01,1,1.3,1,N,1,8,0.5,0.5,1.85,0,0.3,11.15,170,233
1,2018-07-01T09:15:37,2018-07-01T09:24:30,1,1.4,1,N,1,8,0,0.5,1.75,0,0.3,10.55,162,246
1,2018-03-06T12:37:45,2018-03-06T12:47:28,1,1.4,1,N,1,8,0,0.5,1.75,0,0.3,10.55,114,158
1,2018-10-20T17:43:49,2018-10-20T17:53:31,1,1.2,1,N,1,8,0,0.5,1.75,0,0.3,10.55,162,237
1,2018-12-20T19:09:06,2018-12-20T19:18:11,0,1.5,1,N,1,8,1,0.5,2.45,0,0.3,12.25,141,263
1,2018-05-16T19:45:54,2018-05-16T19:51:40,1,0.8,1,N,1,5.5,1,0.5,1.8,0,0.3,9.1,263,141
2,2018-12-01T14:18:09,2018-12-01T14:24:19,5,0.49,1,N,1,5.5,0,0.5,1.89,0,0.3,8.19,186,90
2,2018-07-02T19:40:18,2018-07-02T19:45:26,2,0.78,1,N,1,5.5,1,0.5,2.19,0,0.3,9.49,79,107
2,2018-09-24T08:51:37,2018-09-24T08:57:16,1,0.8,1,N,1,5.5,0,0.5,1.89,0,0.3,8.19,142,239
2,2018-07-30T22:07:12,2018-07-30T22:12:12,2,1.06,1,N,1,5.5,0.5,0.5,2.04,0,0.3,8.84,234,107
2,2018-05-19T21:14:41,2018-05-19T21:20:19,3,0.89,1,N,1,5.5,0.5,0.5,0,0,0.3,6.8,234,113
2,2018-03-10T13:53:52,2018-03-10T14:00:16,1,0.55,1,N,2,5.5,0,0.5,0,0,0.3,6.3,161,230
2,2018-03-18T20:14:39,2018-03-18T20:18:55,1,0.96,1,N,2,5.5,0.5,0.5,0,0,0.3,6.8,43,41
2,2018-12-01T17:41:06,2018-12-01T17:47:27,1,0.54,1,N,2,5.5,0,0.5,0,0,0.3,6.3,114,114
1,2018-03-02T22:59:33,2018-03-02T23:04:33,1,0.7,1,N,2,5.5,0.5,0.5,0,0,0.3,6.8,107,170
2,2018-02-16T23:16:26,2018-02-16T23:22:05,5,0.68,1,N,2,5.5,0.5,0.5,0,0,0.3,6.8,230,161
2,2018-01-14T00:56:40,2018-01-14T01:00:11,1,1.2,1,N,2,5.5,0.5,0.5,0,0,0.3,6.8,141,75
2,2018-05-11T00:30:31,2018-05-11T00:35:37,1,0.94,1,N,2,5.5,0.5,0.5,0,0,0.3,6.8,113,249
2,2018-12-08T14:03:00,2018-12-08T14:09:07,2,0.75,1,N,1,5.5,0,0.5,0,0,0.3,6.3,48,50
1,2018-09-14T16:48:03,2018-09-14T16:53:40,2,0.5,1,N,2,5.5,1,0.5,0,0,0.3,7.3,237,141
2,2018-03-25T00:44:31,2018-03-25T00:48:30,1,0.92,1,N,2,5.5,0.5,0.5,0,0,0.3,6.8,168,74
2,2018-03-22T11:54:26,2018-03-22T11:59:18,1,1.16,1,N,1,5.5,0,0.5,1.26,0,0.3,7.56,142,238
2,2018-10-13T15:08:11,2018-10-13T15:13:19,1,0.89,1,N,1,5.5,0,0.5,1.26,0,0.3,7.56,142,143
2,2018-10-12T08:57:48,2018-10-12T09:02:22,5,1.02,1,N,1,5.5,0,0.5,1.26,0,0.3,7.56,48,50
2,2018-03-25T13:14:09,2018-03-25T13:19:04,1,0.6,1,N,1,5.5,0,0.5,1.26,0,0.3,7.56,107,234
1,2018-06-06T15:42:18,2018-06-06T15:48:06,1,0.5,1,N,1,5.5,0,0.5,1.26,0,0.3,7.56,68,68
2,2018-01-07T10:07:31,2018-01-07T10:11:53,1,0.9,1,N,1,5.5,0,0.5,1.26,0,0.3,7.56,90,249
4,2018-09-01T08:20:03,2018-09-01T08:24:49,1,1.11,1,N,1,5.5,0,0.5,1.26,0,0.3,7.56,249,144
1,2018-03-01T15:25:35,2018-03-01T15:31:46,1,0.5,1,N,1,5.5,0,0.5,1,0,0.3,7.3,162,162
2,2018-07-13T00:41:33,2018-07-13T00:47:06,2,0.93,1,N,1,5.5,0.5,0.5,1,0,0.3,7.8,162,162
2,2018-04-15T20:05:50,2018-04-15T20:11:48,2,0.72,1,N,1,5.5,0.5,0.5,1,0,0.3,7.8,249,113
2,2018-11-10T23:10:05,2018-11-10T23:16:13,2,0.75,1,N,1,5.5,0.5,0.5,1,0,0.3,7.8,144,148
1,2018-03-08T08:00:46,2018-03-08T08:06:16,1,0.6,1,N,1,5.5,0,0.5,1,0,0.3,7.3,161,237
2,2018-10-23T17:46:19,2018-10-23T17:51:34,3,0.74,1,N,1,5.5,1,0.5,1.46,0,0.3,8.76,236,263
1,2018-12-19T19:05:51,2018-12-19T19:11:38,2,1,1,N,1,5.5,1,0.5,1.45,0,0.3,8.75,162,141
1,2018-11-12T09:49:54,2018-11-12T09:55:57,1,0.6,1,N,1,5.5,0,0.5,1.25,0,0.3,7.55,249,234
1,2018-03-06T09:01:50,2018-03-06T09:08:05,1,0.6,1,N,1,5.5,0,0.5,1.25,0,0.3,7.55,68,246
2,2018-09-04T21:40:15,2018-09-04T21:56:07,1,6.17,1,N,1,19.5,0.5,0.5,4.16,0,0.3,24.96,87,141
2,2018-04-19T14:43:36,2018-04-19T15:15:54,1,3.19,1,N,2,19.5,0,0.5,0,0,0.3,20.3,163,158
1,2018-01-08T12:25:06,2018-01-08T12:39:47,1,6.1,4,N,1,19.5,0,0.5,0,0,0.3,20.3,132,265
2,2018-07-01T00:12:02,2018-07-01T00:34:30,1,3.6,1,N,1,17,0.5,0.5,4.58,0,0.3,22.88,48,148
2,2018-11-17T18:15:45,2018-11-17T18:39:53,3,3.39,1,N,1,17,0,0.5,1.78,0,0.3,19.58,234,141
1,2018-02-08T22:41:51,2018-02-08T23:04:25,1,3.9,1,N,2,17,0.5,0.5,0,0,0.3,18.3,88,100
2,2018-04-06T21:17:16,2018-04-06T21:34:59,1,4.44,1,N,2,17,0.5,0.5,0,0,0.3,18.3,87,234
1,2018-03-18T07:30:44,2018-03-18T07:45:18,1,4.9,1,N,2,17,0,0.5,0,0,0.3,17.8,263,232
1,2018-07-14T11:20:47,2018-07-14T11:39:36,1,2.8,1,N,1,14.5,0,0.5,3.05,0,0.3,18.35,249,162
2,2018-06-27T14:10:45,2018-06-27T14:31:43,3,2.46,1,N,1,14.5,0,0.5,3.06,0,0.3,18.36,229,239
2,2018-03-14T15:24:56,2018-03-14T15:46:03,1,2.46,1,N,1,14.5,0,0.5,3.06,0,0.3,18.36,234,231
1,2018-11-27T10:15:08,2018-11-27T10:34:00,1,3,1,N,2,14.5,0,0.5,0,0,0.3,15.3,24,244
1,2018-02-20T21:28:39,2018-02-20T21:49:04,2,3,1,N,2,14.5,0.5,0.5,0,0,0.3,15.8,79,163
2,2018-03-22T22:10:31,2018-03-22T22:22:26,1,4.19,1,N,1,14.5,0.5,0.5,1.5,0,0.3,17.3,209,137
1,2018-06-10T21:14:52,2018-06-10T21:29:06,1,2.7,1,N,1,12,0.5,0.5,3.95,0,0.3,17.25,141,164
1,2018-05-30T12:43:59,2018-05-30T13:00:09,1,2,1,N,1,12,0,0.5,2.55,0,0.3,15.35,140,75
1,2018-08-02T18:55:09,2018-08-02T19:08:38,4,3.1,1,N,1,12,1,0.5,2.75,0,0.3,16.55,161,264
2,2018-04-04T17:40:57,2018-04-04T17:54:53,5,2.86,1,N,1,12,1,0.5,4.14,0,0.3,17.94,237,238
1,2018-10-05T08:55:37,2018-10-05T09:11:48,1,2.6,1,N,1,12,0,0.5,1.92,0,0.3,14.72,231,68
1,2018-04-02T17:06:31,2018-04-02T17:25:36,1,0.5,1,N,1,12,1,0.5,2.75,0,0.3,16.55,45,231
1,2018-12-29T16:31:20,2018-12-29T16:50:13,4,1.2,1,N,2,12,0,0.5,0,0,0.3,12.8,100,50
1,2018-06-15T12:13:42,2018-06-15T12:30:17,1,2.1,1,N,1,12,0,0.5,0,0,0.3,12.8,164,125
1,2018-10-05T18:37:52,2018-10-05T18:53:34,1,2.3,1,N,1,12,1,0.5,1.2,0,0.3,15,164,141
1,2018-05-24T09:20:19,2018-05-24T09:38:17,1,1.8,1,N,1,12,0,0.5,2,0,0.3,14.8,236,140
1,2018-04-04T23:13:11,2018-04-04T23:25:29,1,2.9,1,N,1,12,0.5,0.5,2,0,0.3,15.3,13,234
1,2018-03-23T23:46:51,2018-03-23T23:47:50,1,0,5,N,1,12,0,0,1,0,0.3,13.3,170,170
1,2018-05-24T17:07:36,2018-05-24T17:26:05,4,1.6,1,N,1,12,1,0.5,3,0,0.3,16.8,162,142
2,2018-02-18T03:12:35,2018-02-18T03:22:51,4,2.07,1,N,1,9.5,0.5,0.5,1.08,0,0.3,11.88,164,50
1,2018-04-07T00:06:43,2018-04-07T00:16:52,2,2.3,1,N,1,9.5,0.5,0.5,2.7,0,0.3,13.5,163,234
1,2018-10-05T09:33:22,2018-10-05T09:47:06,1,0.7,1,N,1,9.5,0,0.5,1.11,0,0.3,11.41,246,68
2,2018-10-07T15:58:16,2018-10-07T16:11:28,1,1.22,1,N,1,9.5,0,0.5,2.58,0,0.3,12.88,246,50
1,2018-07-26T06:54:30,2018-07-26T07:07:19,1,1.2,1,N,2,9.5,0,0.5,0,0,0.3,10.3,100,162
1,2018-08-30T18:49:12,2018-08-30T19:02:25,2,1.7,1,N,2,9.5,1,0.5,0,0,0.3,11.3,161,48
2,2018-02-09T13:33:54,2018-02-09T13:46:47,1,1.51,1,N,2,9.5,0,0.5,0,0,0.3,10.3,161,234
1,2018-03-15T02:10:09,2018-03-15T02:20:11,1,2.3,1,N,3,9.5,0.5,0.5,0,0,0.3,10.8,230,114
2,2018-07-21T13:04:41,2018-07-21T13:16:16,5,1.62,1,N,2,9.5,0,0.5,0,0,0.3,10.3,224,211
1,2018-06-12T10:45:27,2018-06-12T10:58:00,1,1.6,1,Y,2,9.5,0,0.5,0,0,0.3,10.3,234,162
2,2018-10-26T23:01:25,2018-10-26T23:14:12,2,1.46,1,N,1,9.5,0.5,0.5,0,0,0.3,10.8,137,234
1,2018-01-03T12:38:54,2018-01-03T12:52:53,1,1,1,N,2,9.5,0,0.5,0,0,0.3,10.3,163,230
1,2018-07-16T14:36:28,2018-07-16T14:50:10,2,1.4,1,N,2,9.5,0,0.5,0,0,0.3,10.3,43,230
2,2018-08-14T19:27:43,2018-08-14T19:40:20,6,1.47,1,N,1,9.5,1,0.5,0,0,0.3,11.3,230,90
2,2018-09-21T07:23:29,2018-09-21T07:33:47,2,1.92,1,N,1,9.5,0,0.5,2.06,0,0.3,12.36,141,239
2,2018-10-08T18:41:41,2018-10-08T18:53:51,6,1.94,1,N,1,9.5,0,0.5,2.06,0,0.3,12.36,90,148
2,2018-10-31T14:30:42,2018-10-31T14:43:54,5,1.58,1,N,1,9.5,0,0.5,2,0,0.3,12.3,75,141
1,2018-03-29T20:37:17,2018-03-29T20:49:49,1,1.6,1,N,1,9.5,0.5,0.5,2.16,0,0.3,12.96,113,170
1,2018-12-16T19:48:30,2018-12-16T20:01:44,1,1.6,1,N,1,9.5,0.5,0.5,2.15,0,0.3,12.95,68,233
1,2018-09-26T23:47:29,2018-09-26T23:56:53,1,2.3,1,N,1,9.5,0.5,0.5,2.15,0,0.3,12.95,230,107
1,2018-08-22T21:43:43,2018-08-22T21:54:46,1,2,1,N,1,9.5,0.5,0.5,2.15,0,0.3,12.95,211,100
1,2018-10-17T21:05:56,2018-10-17T21:16:03,1,2.2,1,N,1,9.5,0.5,0.5,2.15,0,0.3,12.95,237,238
1,2018-11-17T20:32:30,2018-11-17T20:42:47,1,2,1,N,1,9.5,0.5,0.5,2.15,0,0.3,12.95,209,79
1,2018-09-12T08:48:17,2018-09-12T08:57:34,1,0.9,1,N,1,7,0,0.5,2.3,0,0.3,10.1,100,164
2,2018-02-25T01:31:06,2018-02-25T01:38:54,1,1.07,1,N,1,7,0.5,0.5,2.08,0,0.3,10.38,231,232
1,2018-05-11T07:50:49,2018-05-11T07:58:24,1,1.2,1,N,1,7,0,0.5,2.3,0,0.3,10.1,237,164
